created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
"Thu Aug 31 17:33:27 +0000 2023;1697301587570684149;""@Aryprasetyo85 @ganjarpranowo @B1nt4ng_K1r4r4 @Arindra__ @arifuddin_onche @AntoniusCDN @AnsorPalu @Andreansyah_088 @Anak__Ogi @al_lasan @AgusValent65949 @adearmando61 Pemimpin yang mempunyai HATI....TERIMA KASIH PAK..."";0;0;0;0;in;4539981613;1697178980624060481;dennyherrianto;https://twitter.com/dennyherrianto/status/1697301587570684149",,,,
"Thu Aug 31 17:32:39 +0000 2023;1697301384721477672;""#SitiAtikoh berpesan untuk @GanjarPranowo: ""Jgn prnh lelah utk buat baik"". #Gubernur #Jateng #Ganjar #GanjarPranowo #capres #capres2024 #Ganjar2024 #GanjarPranowo2024 #MenangkanGanjar #calonpresiden2024 #GanjarPresiden2024 #GanjarPranowoPresiden2024 #GanjarPranowoForPresident2024 https://t.co/Pou0ILcLTj"";0;0;0;0;in;507325482;1697301384721477672;ReneSinclair;https://twitter.com/ReneSinclair/status/1697301384721477672",,,,
"Thu Aug 31 17:31:32 +0000 2023;1697301106098057724;""@Sna_indi @ganjarpranowo Orator ulung jago debat pasih ngomong Inggris itu kemampuan seseorang yg bisa dipelajari... Menyediakan fasilitas pendidikan gratis berkualitas untuk anak dari keluarga miskin produknya tenaga kerja terampil jauh lebih bermanfaat dibanding teori bau mulut doang 🥱"";0;0;0;3;in;1603547193482219520;1697072198568337861;DesaJamhari;https://twitter.com/DesaJamhari/status/1697301106098057724",,,,
"Thu Aug 31 17:31:26 +0000 2023;1697301081125171474;""@Gus_Raharjo PDIP Sejak Jabang bayi || Ganjar Pranowo tetap di NANTI . Tongkat Estafet kepemimpinan Jokowi 🫰✊💪🤟🇲🇨🇲🇨🇲🇨"";0;0;2;10;in;1244292531090624512;1697266274005565453;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1697301081125171474",,,,
"Thu Aug 31 17:29:32 +0000 2023;1697300601011679342;""@sukaayamng @briankhrisna @ganjarpranowo Kak knp km merusak mood org yg udh ngerasa sedihh😭🤣"";0;0;0;0;in;731063308220923904;1697209438841831801;sehabishujan__;https://twitter.com/sehabishujan__/status/1697300601011679342",,,,
"Thu Aug 31 17:28:05 +0000 2023;1697300236224573722;""@17Sawunggaling @butramisty @ch_chotimah2 @ganjarpranowo Eleh",,,,
"Thu Aug 31 17:27:24 +0000 2023;1697300066132963693;""@ganjarpranowo Teruskan perjuangan pakde jokowi ya pakde ganjaran",,,,
"Thu Aug 31 17:25:38 +0000 2023;1697299620010012788;""Yang pasti", Kerja Nyata, Pemarah, Miskin Kreativitas dan sudah tua 3. Atau Anies penata kata," suka kelebihan bayar dan ngibul?  Gue sih JELAS Ganjar Pranowo"";4;7;10;47;in;1102461866129776640;1697299605799711190;Miduk17;https://twitter.com/Miduk17/status/1697299620010012788"
"Thu Aug 31 17:25:36 +0000 2023;1697299613060051015;""Prabowo bisa jadi akan ada kembali di Kabinet Ganjar Pranowo  Prabowo mungkin kembali jadi Menhan atau Wantimpres karena apa? Sama seperti Jokowi",,,,
"Thu Aug 31 17:24:31 +0000 2023;1697299341332066655;""@abuguban @dawiguna @celukakuro @ganjarpranowo Meski BUMN mmg harus fokus ke layanan publik dan ga melulu profit",,,,
"Thu Aug 31 17:23:08 +0000 2023;1697298991531307486;""@Yulia_NS79 @RstmBcl @ganjarpranowo Mantap programnya pak Ganjar Pranowo 🤟 https://t.co/4dYebtQXda"";0;0;0;2;in;1263109250466762757;1697152632224457007;Joker_Wedoks;https://twitter.com/Joker_Wedoks/status/1697298991531307486",,,,
"Thu Aug 31 17:22:38 +0000 2023;1697298863814750287;""Ganjar Pranowo menjadi narasumber kapasitas sebagai Gubernur Jawa Tengah dengan tajuk diskusi Toward the Future Indonesia as Epicenter of Intellectual Property and Creative Economy.  #PDIPerjuangan #GanjarUntukSemua #GanjarPresiden #GerakCepatIndonesiaMaju #MEnangkanGAnjar"";0;0;1;0;in;153407983;1697298855782658164;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1697298863814750287",,,,
"Thu Aug 31 17:22:37 +0000 2023;1697298860501250132;""Ganjar Pranowo Hadiri Acara Acara 'Road To Idea Fest 2023 : Lead The Leap' di Djakarta Theater  Gubernur Jawa Tengah yakni Ganjar Pranowo hadir mengisi acara talk show ‘Road to IdeaFest 2023 : Lead Talk’."";0;1;1;0;in;153407983;1697298855782658164;PDI_Perjuangan;https://twitter.com/PDI_Perjuangan/status/1697298860501250132",,,,
"Thu Aug 31 17:21:39 +0000 2023;1697298616854131134;""Ganjar pranowo berpamitan dengan perkumpulan gereja gereja https://t.co/MfRwNECNgs"";0;0;0;0;in;1429083759249264643;1697298616854131134;siagaselalu;https://twitter.com/siagaselalu/status/1697298616854131134",,,,
"Thu Aug 31 17:20:37 +0000 2023;1697298359537774858;""@VIVAcoid Ngakak so hard klo @DennyJA_WORLD bilang den @ganjarpranowo teratas... Emang NYARI MAKAN nya begitulah 😅😂🤣"";0;0;133;0;in;114701543;1697070352491553007;BlajarBaikAja;https://twitter.com/BlajarBaikAja/status/1697298359537774858",,,,
"Thu Aug 31 17:20:33 +0000 2023;1697298341695205455;""@ganjarpranowo Diajak debat ama mahasiswa UI tuh... 🤭🤭🤭"";0;0;0;1;in;1208262549323431936;1697199175950303369;dvl202520;https://twitter.com/dvl202520/status/1697298341695205455",,,,
"Thu Aug 31 17:20:33 +0000 2023;1697298341275775314;""SAHABAT GANJAR KENALKAN BUDAYA SENI TOPI PATONRO ASAL SULAWESI SELATAN DAN GELAR BAZAR SEMBAKO MURAH  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/VeDQ9d4ETs"";0;0;0;0;in;1429083759249264643;1697298341275775314;siagaselalu;https://twitter.com/siagaselalu/status/1697298341275775314",,,,
"Thu Aug 31 17:20:32 +0000 2023;1697298336846618669;""@abuguban @dawiguna @celukakuro @ganjarpranowo Kita lagi ngomongin soal revaluasi sih... Tp oke gw anggap lu dah paham ya soal itu. Gw sepakat dgn semangat pemerataan",,,,
"Thu Aug 31 17:20:16 +0000 2023;1697298271239303387;""KOMPAS TV",,,,
"Thu Aug 31 17:20:15 +0000 2023;1697298267678322939;""@RudiSoekoco @kidal70 @geloraco @KPU_ID @ganjarpranowo Lha wong Bang RG aja bilang cemen soal.alibi GP..mosok kamu lbih pintet dr Bang RG?..logika itakmu itu yg hrs diperbaiki🤣"";0;1;0;0;in;1286557775670042625;1696885805942247520;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1697298267678322939",,,,
"Thu Aug 31 17:20:06 +0000 2023;1697298228033859815;""@shvmimasen @KamaSut02304391 @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Narasi cita2 indah PSI ga guna kl ga lolos parlemen. Awal kalian berdiri itu mencuri perhatian silent majority org2 Nasionalis yg  sepaham PDIP cm males sm politik ibarat kalian itu nelayan nyari ikannya di laut skg mau cb nyari  ikan di kebun 😅"";0;0;0;0;in;361663789;1696754159603892683;arintonur;https://twitter.com/arintonur/status/1697298228033859815",,,,
"Thu Aug 31 17:19:52 +0000 2023;1697298169254785451;""Ganjar Pranowo sebagai bakal calon presiden (bacapres) 2024 dari PDI-P menunjukkan optimisme bahwa kaum santriwati bisa menyongsong Indonesia Emas 2045.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/UJ45jWknG8"";0;0;0;0;in;1429083759249264643;1697298169254785451;siagaselalu;https://twitter.com/siagaselalu/status/1697298169254785451",,,,
"Thu Aug 31 17:18:56 +0000 2023;1697297932356301207;""Ganjar bertemu dengan anak SD yang mempunyai cita-cita sebagai dokter yang baik hati.   #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/SNqMEH0mTs"";0;0;1;0;in;1429083759249264643;1697297932356301207;siagaselalu;https://twitter.com/siagaselalu/status/1697297932356301207",,,,
"Thu Aug 31 17:17:27 +0000 2023;1697297560292176388;""Satu kata Doaku selalu menyertai mu pak Ganjar Pranowo",,,,
"Thu Aug 31 17:17:07 +0000 2023;1697297476133466527;""@KerjaTuluss @ganjarpranowo Gasspolll..ganjar 2024"";0;0;0;0;in;177092769;1697113484432187776;kuntufaarihan;https://twitter.com/kuntufaarihan/status/1697297476133466527",,,,
"Thu Aug 31 17:16:46 +0000 2023;1697297390657798443;""@KerjaTuluss @ganjarpranowo Mantap pak..lanjutkan"";0;0;0;0;in;177092769;1697113034244886783;kuntufaarihan;https://twitter.com/kuntufaarihan/status/1697297390657798443",,,,
"Thu Aug 31 17:16:14 +0000 2023;1697297256444211679;""Generari Muda Riau berdeklarasi dukung Ganjar Pranowo dan Pemilu Damai #GanjarPranowo2024 #PolitikIdentitas #PemiluIndonesia https://t.co/c5CaXiPAij"";0;102;7;127;in;1363405183;1697297256444211679;ReefReese;https://twitter.com/ReefReese/status/1697297256444211679",,,,
"Thu Aug 31 17:16:07 +0000 2023;1697297225041457522;""@ch_chotimah2 @ganjarpranowo Ada yg cuman bisa adu gasgasan",,,,
"Thu Aug 31 17:13:51 +0000 2023;1697296653282324824;""@Kanjeng2022 @PartaiDemokrat masihkah mempertahankan di angka 22%? skrg nyasar ke cak imin si Wan Aibon.. Luar biasa koalisi di abaikan. Ane melihat sambil minum kopi gmn ujungnya koalisi ini. Pak GP Presiden 2024.gabung atau tdk jd sm skl. @AgusYudhoyono @NasDem @jokowi @ganjarpranowo"";0;0;0;1;in;1452411379940356099;1697025553751240931;arya_dhena;https://twitter.com/arya_dhena/status/1697296653282324824",,,,
"Thu Aug 31 17:11:58 +0000 2023;1697296180471017577;""@ganjarpranowo Jangan digunakan lagi duit baznas atas nama Partai den"";0;1;0;1;in;75853832;1697199175950303369;putinkhov;https://twitter.com/putinkhov/status/1697296180471017577",,,,
"Thu Aug 31 17:10:34 +0000 2023;1697295829302915218;""Saar hadir di Rumah Aspirasi Ganjar Pranowo jakarta https://t.co/pnEftuw1SH"";0;0;0;0;in;1697288798886113280;1697295829302915218;Gim24G;https://twitter.com/Gim24G/status/1697295829302915218",,,,
"Thu Aug 31 17:10:30 +0000 2023;1697295811959480773;""@ramotgun @aniesbaswedan @ganjarpranowo @prabowo Taunya yang beliin AHY."";0;0;0;0;in;502969924;1697295240036757514;allentimothys;https://twitter.com/allentimothys/status/1697295811959480773",,,,
"Thu Aug 31 17:10:15 +0000 2023;1697295751184003202;""@kidal70 @RudiSoekoco @geloraco @KPU_ID @ganjarpranowo Apanya.yg miss komunikasi?..nunggu dia joging lagi. Br mau diajak berdebat oleh mahasiswa?..tolol🤣"";0;1;0;0;in;1286557775670042625;1696885805942247520;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1697295751184003202",,,,
"Thu Aug 31 17:10:10 +0000 2023;1697295728996233479;""Sdh skrg gini aja",,,,
"Thu Aug 31 17:09:46 +0000 2023;1697295627607224420;""@shvmimasen @KamaSut02304391 @ketutayaekayana @RajaJuliAntoni @jokowi @ganjarpranowo @prabowo @psi_id @PDI_Perjuangan Dikritik ngeles aja.. oii kalian itu butuh suara swing voters yg msh ragu sm PDIP kl cm nyerang PDIP ga ketentuan arah aplg ga dukung capresnya nya PDIP bikin eneg malah bkn yakin utk coblos PDIP.. lu pikir voter koalisi PS Mgkn pindah nyoblos kalian 😅"";0;3;0;0;in;361663789;1696754159603892683;arintonur;https://twitter.com/arintonur/status/1697295627607224420",,,,
"Thu Aug 31 17:09:00 +0000 2023;1697295434518245763;""@bokulos_3 @ganjarpranowo Sy jg warga Jateng. Tp tidak milih den bokep."";0;1;0;0;in;1452610771347591168;1696840845667004628;ArifinJafar3;https://twitter.com/ArifinJafar3/status/1697295434518245763",,,,
"Thu Aug 31 17:08:14 +0000 2023;1697295240036757514;""Tolong @aniesbaswedan @ganjarpranowo @prabowo kalo mau saya pilih. Trims"";0;2;0;2;in;57320702;1697295240036757514;ramotgun;https://twitter.com/ramotgun/status/1697295240036757514",,,,
"Thu Aug 31 17:07:19 +0000 2023;1697295011031953638;""@Erbasus1 @ganjarpranowo Jangan vulgar gitulah bang....lg promo lho belio ini.....kok langsung dihadang kl JAWA TENGAH UMR TERENDAH gt sih....kan ga jd terbang......langsung dipatahin gt. 🤭🤭🤭🤭"";0;0;0;0;in;1452610771347591168;1696840845667004628;ArifinJafar3;https://twitter.com/ArifinJafar3/status/1697295011031953638",,,,
"Thu Aug 31 17:07:04 +0000 2023;1697294948314525782;""@RudiSoekoco @geloraco @KPU_ID @ganjarpranowo Kalau kamu jlaskan dgn pintar dn tak memihak alias netral sdh oasti akan ku bnarkan alasanmu tp ktika  kdunguanmu tdk paham apa yg dilakukan GP  soal joging dn yg lainya..yg diraskan ngak masuk akal/ akal2 an berarti.kamu mmang goblok🤣"";0;0;0;0;in;1286557775670042625;1696885805942247520;Fadlipenyair;https://twitter.com/Fadlipenyair/status/1697294948314525782",,,,
"Thu Aug 31 17:05:46 +0000 2023;1697294621158813935;""@RudiSoekoco @Fadlipenyair @geloraco @KPU_ID @ganjarpranowo Selow bang...miss com doang..."";0;2;0;1;in;1662271127740358657;1696885805942247520;kidal70;https://twitter.com/kidal70/status/1697294621158813935",,,,
"Thu Aug 31 17:05:27 +0000 2023;1697294541253128354;""@KerjaBrngGanjar @ganjarpranowo Lanjutkan #soliddibepakangganjar"";0;0;0;0;in;177092769;1697266212210934013;kuntufaarihan;https://twitter.com/kuntufaarihan/status/1697294541253128354",,,,
"Thu Aug 31 17:05:17 +0000 2023;1697294500060869116;""@Joker_Wedoks @wongAyoe2021 @ganjarpranowo @KakekHalal @koecing_pasar @BersamaGp @AyamSegar3 @AntoniusCDN @Ganjar_Andika08 @Indones1aku @Paramitha234 @mahdiequintana @haniafiair idolaaaaaa.....mbah bianto. 😀 https://t.co/irxJ7BnFqL"";0;3;2;5;in;2495508415;1697085905566351416;Darmawan_bs;https://twitter.com/Darmawan_bs/status/1697294500060869116",,,,
"Thu Aug 31 17:04:54 +0000 2023;1697294403017257132;""@SantorinisSun Benar .. bahkan sudah diajak berdialog dengan PM PDIP. Masih ambisi ngotot cawapres. Dikliring lah. Pengalaman dalam apapun masih nol. Saran nih buat @PDemokrat @AgusYudhoyono mendingan merapat ke PDIP untuk @ganjarpranowo  deal jadi menteri. Akan kelihatan kinerja Mentri ya."";0;0;0;0;in;199958165;1697213251027902662;dantsus;https://twitter.com/dantsus/status/1697294403017257132",,,,
"Thu Aug 31 17:04:30 +0000 2023;1697294303482228903;""@KerjaBrngGanjar @ganjarpranowo Sehat selalu pak ganjar"";0;0;0;0;in;1514742287527718917;1697266002571227560;DukungJambi;https://twitter.com/DukungJambi/status/1697294303482228903",,,,
"Thu Aug 31 17:04:28 +0000 2023;1697294295328502147;""@KerjaBrngGanjar @ganjarpranowo Semangat Terus..pantang Kendor..."";0;0;0;0;in;177092769;1697266085794595155;kuntufaarihan;https://twitter.com/kuntufaarihan/status/1697294295328502147",,,,
"Thu Aug 31 17:04:08 +0000 2023;1697294208460271825;""Dibalik Pemimpin yang Hebat",,,,
"Thu Aug 31 17:04:00 +0000 2023;1697294176734556338;""@KerjaBrngGanjar @ganjarpranowo Mantap Pak"";0;0;0;0;in;177092769;1697266002571227560;kuntufaarihan;https://twitter.com/kuntufaarihan/status/1697294176734556338",,,,
"Thu Aug 31 17:03:35 +0000 2023;1697294072225083652;""@Kenikir27 @yantanu2_08 @BEMUI_Official @ganjarpranowo Eee buset... bener juga sih 😂😂"";0;0;0;0;in;3603766812;1697135283127583063;asepsofyanwci;https://twitter.com/asepsofyanwci/status/1697294072225083652",,,,
"Thu Aug 31 17:03:25 +0000 2023;1697294028860244072;""Ganjar Pranowo Memperoleh Penghargaan News Maker dari Televisi INews",,,,
"Thu Aug 31 17:02:35 +0000 2023;1697293821896438035;""@MARQUEZ__93 @BosPurwa @Mdy_Asmara1701 @ekowboy2 @aniesbaswedan  REKAM JEJAK ASLI...  @cakimiNOW saya percaya Cak Imin tidak akan mau menjadi Cawapresnya. Tegak lurus pak Jokowi lanjutkan pembangunan Cak Imin untuk Indonesia Maju dan bonus Demografi.  @jokowi @ganjarpranowo @airlangga_hrt"";0;0;0;1;in;1452411379940356099;1697252240187351415;arya_dhena;https://twitter.com/arya_dhena/status/1697293821896438035",,,,
"Thu Aug 31 17:02:03 +0000 2023;1697293686961484064;""@Aryprasetyo85 @ganjarpranowo @B1nt4ng_K1r4r4 @Arindra__ @arifuddin_onche @AntoniusCDN @AnsorPalu @Andreansyah_088 @Anak__Ogi @al_lasan @AgusValent65949 @adearmando61 Ikut simpati kepada Santi. Semoga sehat selalu dan lancar sukses belajar ya"";0;0;0;2;in;1634857533189001218;1697178980624060481;DaltonSembirin1;https://twitter.com/DaltonSembirin1/status/1697293686961484064",,,,
"Thu Aug 31 17:01:57 +0000 2023;1697293660499620027;""Gasken kang moga di awal bulan banyak JP.  #PKBPeduliBumi #SalmaAtIndonesiaAwards2023 sosok ganjar pranowo Green Party WELCOME MC SUNG HANBIN Agustus PKB Lebih Baik https://t.co/wvVsbSilJv"";1;0;2;3;in;1643252670470426625;1697293660499620027;PrediksiToha;https://twitter.com/PrediksiToha/status/1697293660499620027",,,,
"Thu Aug 31 17:01:46 +0000 2023;1697293613431140764;""@KerjaBrngGanjar @ganjarpranowo emang ga di ragukan kepemimpinan beliau",,,,
"Thu Aug 31 17:01:09 +0000 2023;1697293460410347652;""@DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB Pasti gak cak imin yg cawapresnya Anies hehehe"";0;0;0;0;in;1603713784505257984;1697271998211326333;muhammadabdia15;https://twitter.com/muhammadabdia15/status/1697293460410347652",,,,
"Thu Aug 31 17:00:14 +0000 2023;1697293230168224018;""Pilih Pemimpin yg tidak pernah menghina",,,,
"Thu Aug 31 16:59:41 +0000 2023;1697293088123924586;""@KerjaBrngGanjar @ganjarpranowo Mantap pak"";0;0;0;0;in;1160171984887545856;1697266212210934013;indrasyahbana13;https://twitter.com/indrasyahbana13/status/1697293088123924586",,,,
"Thu Aug 31 16:59:13 +0000 2023;1697292971060900114;""@KerjaBrngGanjar @ganjarpranowo Mantap pak sehat selalu"";0;0;0;0;in;1160171984887545856;1697266085794595155;indrasyahbana13;https://twitter.com/indrasyahbana13/status/1697292971060900114",,,,
"Thu Aug 31 16:58:50 +0000 2023;1697292877930570062;""@KerjaBrngGanjar @ganjarpranowo Mantap pak ganjar"";0;0;0;0;in;1160171984887545856;1697266002571227560;indrasyahbana13;https://twitter.com/indrasyahbana13/status/1697292877930570062",,,,
"Thu Aug 31 16:57:48 +0000 2023;1697292617451794924;""Keputusan bagus buat @aniesbaswedan @cakimiNOW berkah buat pa @ganjarpranowo"";0;0;0;1;in;1524980556190347264;1697292617451794924;Verraagustian_;https://twitter.com/Verraagustian_/status/1697292617451794924",,,,
"Thu Aug 31 16:57:47 +0000 2023;1697292610996679047;""@DoankWarto Pendukung @ganjarpranowo kayak lu mah cuma betah nonton bokep aja. Tontonan mencerdaskan lu ambil judulnya aja",,,,
"Thu Aug 31 16:56:58 +0000 2023;1697292407241683245;""@KerjaBrngGanjar @ganjarpranowo Ganjar Siji Ganjar Kabeh😍"";0;0;0;0;in;1695824805591932928;1697266085794595155;oneone90272;https://twitter.com/oneone90272/status/1697292407241683245",,,,
"Thu Aug 31 16:56:57 +0000 2023;1697292401705103531;""@PDI_Perjuangan Rupanya DNA pembohong itu memang dari partainya. Jaman @jokowi mobil GHOIB ESEMKA jd modal pencitraannya",,,,
"Thu Aug 31 16:56:38 +0000 2023;1697292323821072386;""@Dennysiregar7 Allah membukakan jalan makin mudah satu putaran untuk Ganjar Pranowo",,,,
"Thu Aug 31 16:56:26 +0000 2023;1697292271903977750;""@KerjaBrngGanjar @ganjarpranowo Gass poll pak 🤟🏻"";0;0;0;0;in;1325019749143568385;1697266002571227560;ElvaRahmawati5;https://twitter.com/ElvaRahmawati5/status/1697292271903977750",,,,
"Thu Aug 31 16:55:46 +0000 2023;1697292103985017207;""Pamit di Rapat Paripurna Terakhirnya",,,,
"Thu Aug 31 16:55:36 +0000 2023;1697292062046171347;""CERDAS DAN MERAKYAT DUKUNG DEBAT PEMILU DI KAMPUS",,,,
"Thu Aug 31 16:55:34 +0000 2023;1697292055171707295;""@Joker_Wedoks @wongAyoe2021 @ganjarpranowo @KakekHalal @koecing_pasar @Darmawan_bs @BersamaGp @AyamSegar3 @AntoniusCDN @Indones1aku @Paramitha234 @mahdiequintana @haniafiair 🤣🤣🤣perlu periksa ada biji dan barang ga🤣🤣🤣🙏🙏🙏"";0;0;0;1;in;1637841258231271424;1697085905566351416;Ganjar_Andika08;https://twitter.com/Ganjar_Andika08/status/1697292055171707295",,,,
"Thu Aug 31 16:54:15 +0000 2023;1697291723179999390;""Presiden Jokowi Meninjau dan Mengapresiasi Salah Satu Prestasi Kinerja Pak Ganjar Pranowo Yang Membuat Program Sekolah Gratis SMKN di Jawa Tengah Untuk Anak-Anak Dari Keluarga Miskin dan Akan Diimplementasikan di Seluruh Indonesia.  #GanjarPilihanku2024  🤟 https://t.co/RhkE8p53Qu"";0;0;0;0;in;4517167514;1697291723179999390;sirajapadoha;https://twitter.com/sirajapadoha/status/1697291723179999390",,,,
"Thu Aug 31 16:54:08 +0000 2023;1697291692813201521;""Ganjar merakyat",,,,
"Thu Aug 31 16:53:46 +0000 2023;1697291600228135242;""Saya doakan semoga @prabowo jadi presiden kamu ketika @ganjarpranowo dilantik jadi Presiden RI!! 😎"";0;0;0;0;in;706662267937386496;1697291600228135242;B_ariesandi;https://twitter.com/B_ariesandi/status/1697291600228135242",,,,
"Thu Aug 31 16:52:12 +0000 2023;1697291207519645980;""PENGKHIANAT BUSUK bukan pilihan Rakyat Indonesia..  GANJAR PRANOWO lah pilihan Rakyat Indonesia..  https://t.co/siuqyLBOZI"";0;0;0;1;in;1335600882470162435;1697291207519645980;DiptraD;https://twitter.com/DiptraD/status/1697291207519645980",,,,
"Thu Aug 31 16:52:04 +0000 2023;1697291172824363313;""@Miduk17 Ganjar Pranowo tidak termasuk penerima penghargaan bagi kepala daerah yang berhasil mengendalikan inflasi. Piye?"";0;1;0;1;in;413623179;1697221338279370782;noviaris08;https://twitter.com/noviaris08/status/1697291172824363313",,,,
"Thu Aug 31 16:51:29 +0000 2023;1697291026879361517;""SEMAKIN DIKEPUNG",,,,
"Thu Aug 31 16:51:24 +0000 2023;1697291007296242071;""jadi Gubernur 2 periode @ganjarpranowo ngapain aja.? 10 Tahun jd pemimpin msh ada pelajar yg ga memilik gedung sekolah. &amp  satu kata utk tweet loe ini.... TELEK LENCUNG. https://t.co/baQ5eDSB5v"";0;0;0;0;in;1633116365853806602;1697291007296242071;putra_merbabu;https://twitter.com/putra_merbabu/status/1697291007296242071",,,,
"Thu Aug 31 16:51:05 +0000 2023;1697290923909198034;""@ganjarpranowo @BM_DPUPR_Wsb Kok ya ga tuntas... Apakah ga ada sarjana sipil to pak?"";0;0;0;0;in;1052408643285647360;1697107128568381550;ilhamjati4;https://twitter.com/ilhamjati4/status/1697290923909198034",,,,
"Thu Aug 31 16:50:20 +0000 2023;1697290738554515914;""lelah ya Pak @prabowo ? Kasihan sampai keringetan kyk gitu. Semoga 2024 Tuhan merestui Pak @ganjarpranowo utk jadi Presiden NKRI.. Biar pak @prabowo bs ngaso aja dgn tenang"";0;0;0;0;in;1694181916596137984;1697290738554515914;amp_jkt;https://twitter.com/amp_jkt/status/1697290738554515914",,,,
"Thu Aug 31 16:49:33 +0000 2023;1697290539195081158;""Keren pak Ganjar Pranowo"";0;0;0;0;in;1618042673381920769;1697290539195081158;vanirfula;https://twitter.com/vanirfula/status/1697290539195081158",,,,
"Thu Aug 31 16:49:29 +0000 2023;1697290524217192676;""Sambil Menangis",,,,
"Thu Aug 31 16:49:20 +0000 2023;1697290484287418399;""@Paltiwest @nongandah @ganjarpranowo Amin ya rabbal alamin 🙏🏼 Ndan"";0;0;1;1;in;1345989085467267074;1697208474974007512;Himan67392484;https://twitter.com/Himan67392484/status/1697290484287418399",,,,
"Thu Aug 31 16:49:05 +0000 2023;1697290422668898411;""@Uki23 Hiruk pikuk tetep @ganjarpranowo Pilihankuu!!"";0;0;0;0;in;2326082461;1697285547356754332;rakyatbawah_;https://twitter.com/rakyatbawah_/status/1697290422668898411",,,,
"Thu Aug 31 16:49:00 +0000 2023;1697290400397144336;""@Arieks15 @DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB Lha ya",,,,
"Thu Aug 31 16:48:30 +0000 2023;1697290277101384039;""@wongAyoe2021 @ganjarpranowo @KakekHalal @koecing_pasar @Darmawan_bs @BersamaGp @AyamSegar3 @AntoniusCDN @Ganjar_Andika08 @Joker_Wedoks @Indones1aku @Paramitha234 @mahdiequintana @haniafiair Yupz 🤟🤟"";0;0;0;2;in;1345989085467267074;1697085905566351416;Himan67392484;https://twitter.com/Himan67392484/status/1697290277101384039",,,,
"Thu Aug 31 16:48:29 +0000 2023;1697290271367770436;""@StefanAntonio__ @iidaklw @ganjarpranowo Psi kmn jdnya om? 😝😝😝"";0;1;0;1;in;1674776931613704195;1696876103896555850;Kboykampung;https://twitter.com/Kboykampung/status/1697290271367770436",,,,
"Thu Aug 31 16:48:18 +0000 2023;1697290227306606807;""@DemokrasiMartir @prabowo @cak_imin @ganjarpranowo @Gerindra @DPP_PKB Apa2 ko dikait2an sm pak jokowi wkwkkwkw besok kalau gnti cawapres lg",,,,
"Thu Aug 31 16:47:43 +0000 2023;1697290080426275083;""Pelajar Perempuan Ini Sedih Sampai Mau Menangis Karena Pak Ganjar Pranowo Mau Habis Masa Jabatan Gubernur Jawa Tengah Pada Tanggal 05 September 2023 Nanti.  #GanjarUntukSemua  🤟 https://t.co/OU2Bi5Gwac"";0;0;0;0;in;4517167514;1697290080426275083;sirajapadoha;https://twitter.com/sirajapadoha/status/1697290080426275083",,,,
"Thu Aug 31 16:46:05 +0000 2023;1697289666544939139;""@ganjarpranowo Suami2 tkut istri"";0;0;0;0;in;1587113952114511872;1696765943270281409;KesalOkan;https://twitter.com/KesalOkan/status/1697289666544939139",,,,
"Thu Aug 31 16:45:57 +0000 2023;1697289635339317538;""@AundreAfreda @ganjarpranowo Jd prestasi ga penting? Wkwkwk Pernah kesebut di kasus ektp gitu? Wkwkwk Lu naif ato tolol",,,,
"Thu Aug 31 16:45:57 +0000 2023;1697289634315907153;""Sahabat Ganjar dan BMI (Banteng Muda Indonesia) Bersinergi Untuk Mendukung Pak Ganjar Pranowo Jadi Presiden RI ke 8 di 2024 Nanti.  #GanjarPresidenku2024  🇮🇩 🤟 https://t.co/SVucoBz3gd"";0;0;0;0;in;4517167514;1697289634315907153;sirajapadoha;https://twitter.com/sirajapadoha/status/1697289634315907153",,,,
"Thu Aug 31 16:45:12 +0000 2023;1697289444733366532;""@ganjarpranowo Matur nuwun pak Ganjar . . . https://t.co/Xr6ZMowXzx"";0;0;0;0;in;887996862;1697072198568337861;AriestyantoHP;https://twitter.com/AriestyantoHP/status/1697289444733366532",,,,
